FSN,Animal_Name,Animal_Count,Animal_Distance,Keep_Inside_House,Days_Inside_House
52873,Goats,3,2,0,-1
52875,Buffaloes,2,20,1,150
52876,Cows/Oxen,2,20,0,-1
52879,Cows/Oxen,2,5,0,-1
52879,Buffaloes,2,5,0,-1
52879,Goats,1,0,1,365
52885,Cows/Oxen,2,50,0,-1
52886,Goats,2,3,0,-1
52887,Cows/Oxen,2,50,0,-1
52887,Goats,5,0,1,365
52888,Goats,1,5,1,150
52891,Goats,2,2,1,90
52892,Goats,2,5,1,150
52893,Cows/Oxen,3,8,0,-1
52893,Goats,6,2,0,-1
52896,Cows/Oxen,2,5,0,-1
52899,Goats,4,3,0,-1
52900,Goats,3,3,0,-1
52901,Goats,3,2,1,365
52903,Goats,1,6,0,-1
52905,Cows/Oxen,1,30,0,-1
52905,Goats,4,3,1,365
52906,Goats,3,4,1,365
52907,Cows/Oxen,2,2,0,-1
52907,Goats,3,1,1,120
52908,Goats,2,2,1,365
52909,"Poultry (chickens, ducks, pigeon)",1,1,1,30
52910,Cows/Oxen,2,7,0,-1
52910,Goats,2,1,1,365
52911,Cows/Oxen,1,1,0,-1
52911,Buffaloes,2,1,0,-1
52914,Goats,2,2,1,240
52915,Goats,3,1,1,365
52917,Cows/Oxen,2,6,0,-1
52917,Goats,2,1,1,365
52917,"Poultry (chickens, ducks, pigeon)",4,1,1,365
52918,Cows/Oxen,2,2,0,-1
52919,Goats,1,2,0,-1
52920,Buffaloes,2,2,0,-1
52921,Buffaloes,2,15,0,-1
52921,Goats,1,15,0,-1
52923,Goats,1,5,1,365
52924,Goats,2,5,1,365
52926,Buffaloes,1,2,0,-1
52927,Cows/Oxen,2,5,1,90
52927,Goats,1,5,89,365
52928,Goats,3,5,1,365
52929,Buffaloes,1,2,1,90
52930,Goats,4,5,1,365
52931,Cows/Oxen,1,5,0,-1
52931,Buffaloes,1,5,0,-1
52931,Goats,8,1,1,365
52932,Cows/Oxen,1,5,0,-1
52933,Goats,2,0,1,365
52935,Cows/Oxen,2,3,0,-1
52935,Goats,2,0,1,365
52936,Goats,2,0,1,365
52937,Goats,2,0,1,365
52938,Goats,5,0,1,365
52943,Cows/Oxen,2,15,0,-1
52946,Goats,3,5,0,-1
52947,Goats,4,0,1,365
52947,"Poultry (chickens, ducks, pigeon)",2,0,1,60
52949,Goats,2,0,1,365
52951,Goats,1,0,1,365
52953,Goats,2,0,1,365
52957,Goats,2,0,1,365
52960,Goats,1,1,1,200
52963,Goats,2,0,1,365
52966,Goats,2,0,1,365
52968,Goats,1,0,1,365
52969,Cows/Oxen,1,20,0,-1
52969,Goats,1,0,1,120
52970,Goats,2,0,1,365
52977,Goats,3,0,1,365
52977,"Poultry (chickens, ducks, pigeon)",1,0,1,365
52981,Goats,3,0,1,365
52983,Cows/Oxen,1,40,0,-1
52983,Goats,2,0,1,365
52984,Cows/Oxen,1,45,0,-1
52985,Goats,3,0,1,365
52985,"Poultry (chickens, ducks, pigeon)",2,0,1,365
52986,Goats,3,2,1,365
52986,"Poultry (chickens, ducks, pigeon)",1,2,1,365
52988,Cows/Oxen,2,10,0,-1
52989,Goats,2,3,0,-1
52990,Cows/Oxen,2,4,0,-1
52991,Cows/Oxen,3,10,1,365
52991,Goats,3,10,1,365
52993,Cows/Oxen,1,2,0,-1
52993,Goats,3,2,0,-1
52995,Cows/Oxen,1,2,0,-1
52995,Goats,2,2,0,-1
53000,Goats,3,0,1,365
53000,"Poultry (chickens, ducks, pigeon)",16,0,1,365
53001,Goats,1,0,1,180
53001,"Poultry (chickens, ducks, pigeon)",4,0,1,365
53003,Goats,1,1,1,365
53004,Goats,1,1,1,90
53005,Goats,3,3,1,120
53006,Goats,2,0,1,365
53008,Goats,3,1,1,365
53011,Cows/Oxen,1,2,0,-1
53011,Goats,3,0,1,365
53014,Goats,1,0,1,180
53015,Goats,1,6,0,-1
53016,Cows/Oxen,2,2,0,-1
53017,Cows/Oxen,2,15,0,-1
53017,Goats,1,15,0,-1
53018,Goats,1,0,1,365
53019,Cows/Oxen,2,2,0,-1
53019,Goats,3,0,1,365
53020,Goats,7,1,0,-1
53021,Cows/Oxen,1,100,0,-1
53024,Cows/Oxen,2,5,0,-1
53024,Buffaloes,1,5,0,-1
53024,Goats,4,0,1,365
53024,"Poultry (chickens, ducks, pigeon)",10,6,0,-1
53025,Goats,2,100,0,-1
53026,Buffaloes,1,70,0,-1
53028,Cows/Oxen,2,1,0,-1
53029,Cows/Oxen,1,1,0,-1
53030,Cows/Oxen,2,0,1,365
53030,Goats,1,0,1,365
53031,Cows/Oxen,1,2,0,-1
53032,Goats,2,3,0,-1
53033,Buffaloes,2,1,0,-1
53033,Goats,1,0,1,120
53035,Cows/Oxen,2,10,0,-1
53035,Goats,1,1,0,-1
53036,Cows/Oxen,2,8,0,-1
53036,Goats,1,1,0,-1
53037,Cows/Oxen,2,5,0,-1
53038,Cows/Oxen,2,7,0,-1
53040,Cows/Oxen,2,6,0,-1
53040,Goats,3,6,0,-1
53041,Goats,2,0,1,30
53042,Cows/Oxen,1,6,0,-1
53044,Goats,1,0,1,30
53046,Cows/Oxen,2,5,0,-1
53047,Goats,1,2,1,60
53048,Cows/Oxen,2,50,0,-1
53052,Goats,2,0,1,365
53053,Cows/Oxen,2,8,0,-1
53054,Buffaloes,1,8,0,-1
53054,Goats,1,0,1,365
53056,Buffaloes,1,15,0,-1
53057,Cows/Oxen,2,15,0,-1
53059,Buffaloes,1,10,0,-1
53060,Cows/Oxen,1,5,1,180
53061,Buffaloes,1,8,0,-1
53062,Cows/Oxen,1,6,0,-1
53063,Goats,2,0,1,365
53066,Cows/Oxen,2,0,1,365
53066,"Poultry (chickens, ducks, pigeon)",2,0,1,365
53067,Goats,1,0,1,365
53068,Buffaloes,3,0,1,365
53071,Cows/Oxen,1,6,0,-1
53076,Buffaloes,1,2,1,180
53076,Goats,4,0,1,365
53077,Cows/Oxen,1,2,1,180
53077,Goats,5,0,1,365
53080,Goats,1,0,1,60
53081,Cows/Oxen,1,2,0,-1
53081,Goats,4,0,1,365
53082,Buffaloes,2,8,1,180
53082,Goats,8,0,1,365
53084,Buffaloes,1,8,1,180
53085,Cows/Oxen,1,3,1,180
53085,Goats,2,0,1,365
53086,Cows/Oxen,2,35,0,-1
53086,Goats,2,0,1,365
53087,Goats,1,0,1,120
53088,Goats,4,0,1,365
53089,Buffaloes,1,8,1,180
53089,Goats,1,0,1,365
53090,Cows/Oxen,1,2,1,180
53091,Buffaloes,2,2,1,180
53094,Cows/Oxen,1,50,0,-1
53095,Buffaloes,2,5,0,-1
53095,Goats,1,5,1,180
53096,Buffaloes,1,5,1,180
53097,Buffaloes,1,100,0,-1
53097,Goats,3,100,0,-1
53098,Cows/Oxen,2,3,1,180
53098,Buffaloes,2,3,1,180
53098,Goats,1,2,1,180
53101,Cows/Oxen,4,7,0,-1
53101,Buffaloes,2,1,0,-1
53101,Goats,2,0,1,365
53102,Cows/Oxen,3,1,1,180
53102,Buffaloes,1,1,1,180
53105,Goats,3,0,1,365
53106,Goats,1,0,1,200
53107,Goats,5,3,0,-1
53108,Cows/Oxen,1,0,1,120
53108,Goats,1,0,1,265
53109,Buffaloes,1,8,0,-1
53110,Goats,2,2,1,150
53111,Cows/Oxen,1,5,0,-1
53111,Buffaloes,2,5,0,-1
53111,Goats,5,0,1,365
53112,Cows/Oxen,2,7,1,100
53113,Cows/Oxen,1,10,0,-1
53113,Goats,4,2,0,-1
53115,Cows/Oxen,1,6,0,-1
53116,Buffaloes,1,5,0,-1
53118,Cows/Oxen,1,5,0,-1
53119,Buffaloes,2,3,0,-1
53119,Goats,2,2,1,150
53120,Cows/Oxen,3,12,0,-1
53120,Buffaloes,2,12,0,-1
53121,Cows/Oxen,2,4,0,-1
53121,Buffaloes,1,4,0,-1
53122,Cows/Oxen,2,6,1,160
53123,Buffaloes,2,5,1,150
53123,Goats,3,0,1,300
53124,Cows/Oxen,1,10,0,-1
53124,Goats,1,20,0,-1
53125,Cows/Oxen,1,6,0,-1
53125,Buffaloes,1,6,0,-1
53125,Goats,1,2,1,180
53126,Cows/Oxen,2,5,1,100
53126,Goats,2,0,1,365
53128,Cows/Oxen,1,7,0,-1
53128,Goats,1,0,1,365
53129,Goats,3,3,1,150
53130,Cows/Oxen,2,5,0,-1
53132,Cows/Oxen,1,0,1,365
53133,Cows/Oxen,2,4,1,150
53135,Cows/Oxen,2,5,0,-1
53136,Buffaloes,2,5,0,-1
53136,Goats,4,10,0,-1
53137,Cows/Oxen,3,2,0,-1
53139,Cows/Oxen,2,2,0,-1
53142,Dogs,1,10,0,-1
53149,Buffaloes,2,5,0,-1
53153,Cows/Oxen,2,200,0,-1
53160,Cows/Oxen,1,5,0,-1
53163,Cows/Oxen,1,5,0,-1
53165,Cows/Oxen,1,2,0,-1
53173,Cows/Oxen,2,2,0,-1
53175,Cows/Oxen,2,2,0,-1
53179,Goats,3,2,1,365
53182,Cows/Oxen,1,3,0,-1
53183,Cows/Oxen,2,4,0,-1
53190,Cows/Oxen,1,10,0,-1
53196,Cows/Oxen,1,5,0,-1
53197,Cows/Oxen,2,10,0,-1
53201,Cows/Oxen,3,10,0,-1
53204,Cows/Oxen,2,22,0,-1
53213,Cows/Oxen,1,5,0,-1
53214,Cows/Oxen,1,26,0,-1
53221,Cows/Oxen,3,10,0,-1
53224,Cows/Oxen,1,10,0,-1
53226,Cows/Oxen,1,10,1,120
53228,Cows/Oxen,1,8,1,130
53228,Goats,1,8,1,260
53231,Goats,3,2,1,150
53233,Goats,2,0,1,365
53234,Goats,3,0,1,365
53235,Goats,2,10,1,150
53236,Goats,2,0,1,365
53240,Cows/Oxen,2,5,0,-1
53241,Cows/Oxen,2,4,0,-1
53243,Cows/Oxen,2,8,0,-1
53244,Goats,2,0,1,365
53245,Cows/Oxen,1,3,0,-1
53245,Goats,1,0,1,365
53246,Cows/Oxen,3,5,0,-1
53246,Goats,3,5,0,-1
53247,Goats,1,0,1,365
53248,Goats,1,0,1,365
53249,Goats,3,0,1,365
53250,Goats,2,0,1,365
53253,Goats,4,0,1,365
53255,Goats,3,0,1,365
53255,"Poultry (chickens, ducks, pigeon)",1,0,1,365
53256,Goats,1,0,1,365
53256,"Poultry (chickens, ducks, pigeon)",3,0,1,365
53257,Goats,4,0,1,365
53257,"Poultry (chickens, ducks, pigeon)",2,0,1,365
53259,Goats,2,0,1,180
53261,"Poultry (chickens, ducks, pigeon)",1,0,1,365
53262,Goats,6,0,1,365
53263,Goats,1,0,1,365
53264,Cows/Oxen,2,10,0,-1
53264,Goats,1,10,0,-1
53265,Cows/Oxen,1,15,0,-1
53266,Cows/Oxen,1,8,0,-1
53266,Goats,1,8,0,-1
53267,Cows/Oxen,2,8,0,-1
53268,Goats,1,6,0,-1
53269,Goats,1,0,1,365
53270,Cows/Oxen,1,2,0,-1
53270,Goats,2,2,0,-1
53273,Cows/Oxen,1,5,0,-1
53273,Goats,1,5,0,-1
53274,Buffaloes,1,5,0,-1
53274,Goats,1,5,0,-1
53276,Cows/Oxen,1,10,0,-1
53280,Cows/Oxen,2,5,0,-1
53280,Goats,1,0,1,240
53282,Cows/Oxen,1,2,0,-1
53282,Goats,1,2,0,-1
53283,Goats,3,3,0,-1
53289,Cows/Oxen,1,2,0,-1
53290,Cows/Oxen,2,10,0,-1
53294,Cows/Oxen,2,2,0,-1
53294,Goats,1,0,1,180
53296,Cows/Oxen,2,12,0,-1
53298,Cows/Oxen,2,0,0,-1
53298,Goats,1,0,0,-1
53300,Buffaloes,2,1,0,-1
53300,Goats,1,0,1,90
53302,Goats,1,5,0,-1
53305,Cows/Oxen,1,5,0,-1
53305,Goats,1,2,0,-1
53314,Goats,1,0,1,365
53317,Goats,2,0,1,260
53318,Goats,3,0,1,365
53319,Goats,3,0,1,365
53321,Cows/Oxen,2,0,1,180
53321,Goats,2,0,1,280
53322,Goats,2,0,1,280
53323,Cows/Oxen,2,5,0,-1
53323,Goats,2,0,1,260
53327,Goats,1,0,1,365
53336,Cows/Oxen,1,4,0,-1
53337,Cows/Oxen,2,4,0,-1
53341,Buffaloes,1,100,0,-1
53341,Goats,3,0,1,365
53342,Buffaloes,1,100,0,-1
53342,Goats,3,0,1,365
53343,Goats,2,0,1,365
53344,Cows/Oxen,2,2,0,-1
53344,Goats,2,0,1,120
53350,Goats,2,0,1,365
53353,Cows/Oxen,1,8,0,-1
53359,Cows/Oxen,2,3,0,-1
53365,Cows/Oxen,2,4,0,-1
53366,Cows/Oxen,1,4,0,-1
53367,Buffaloes,2,3,0,-1
53368,Cows/Oxen,1,5,1,120
53370,Cows/Oxen,2,3,0,-1
53371,Cows/Oxen,3,4,0,-1
53371,"Poultry (chickens, ducks, pigeon)",20,6,0,-1
53373,Cows/Oxen,2,8,0,-1
53375,Cows/Oxen,2,20,1,120
53375,Goats,2,0,1,365
53377,Buffaloes,2,6,1,120
53380,Cows/Oxen,1,7,0,-1
53382,Cows/Oxen,2,1,0,-1
53382,Goats,1,1,0,-1
53383,Cows/Oxen,1,1,0,-1
53383,Goats,1,1,0,-1
53386,Cows/Oxen,2,1,0,-1
53386,Goats,1,1,0,-1
53387,Cows/Oxen,1,0,1,365
53392,Cows/Oxen,2,500,0,-1
53395,"Poultry (chickens, ducks, pigeon)",1,0,1,365
53396,Cows/Oxen,1,200,0,-1
53396,Goats,1,200,0,-1
53403,Goats,2,0,1,365
53404,Goats,1,0,1,365
53407,Goats,6,0,1,-1
53411,Goats,2,0,1,365
53413,Goats,1,0,1,365
53414,Goats,1,0,1,365
53415,Cows/Oxen,2,100,0,-1
53419,Goats,4,0,1,365
53420,"Poultry (chickens, ducks, pigeon)",2,0,1,365
53421,Goats,5,0,1,365
53429,Goats,3,0,1,365
53430,Goats,2,0,1,365
53431,Cows/Oxen,2,150,0,-1
53434,Cows/Oxen,2,50,0,-1
53437,"Poultry (chickens, ducks, pigeon)",3,0,1,365
53439,Goats,1,0,1,365
53442,Goats,4,0,1,365
53443,Goats,2,0,1,365
53444,Goats,2,0,1,365
53445,Cows/Oxen,2,70,0,-1
53449,Cows/Oxen,1,2,0,-1
53449,Goats,2,0,1,180
53450,Goats,1,0,1,365
53451,Goats,1,0,1,365
53453,Goats,1,0,1,365
53453,"Poultry (chickens, ducks, pigeon)",2,0,1,365
53454,Cows/Oxen,2,10,0,-1
53461,Cows/Oxen,1,3,0,-1
53462,Goats,2,3,0,-1
53462,"Poultry (chickens, ducks, pigeon)",1,2,0,-1
53463,"Poultry (chickens, ducks, pigeon)",1,2,0,-1
53465,"Poultry (chickens, ducks, pigeon)",1,2,0,-1
53466,"Poultry (chickens, ducks, pigeon)",1,2,0,-1
53467,Cows/Oxen,1,6,0,-1
53479,Cows/Oxen,2,3,0,-1
53483,Goats,2,5,0,-1
53484,Goats,1,5,0,-1
53485,Goats,1,0,1,365
53486,Cows/Oxen,3,2,0,-1
53489,Cows/Oxen,1,0,1,180
53492,Cows/Oxen,2,6,0,-1
53496,Goats,1,0,1,365
53498,Goats,3,2,0,-1
53502,Goats,2,1,0,-1
53502,"Poultry (chickens, ducks, pigeon)",1,0,1,180
53504,Goats,3,2,1,365
53505,Goats,1,0,1,365
53510,Goats,2,0,1,90
53512,Goats,3,0,1,365
53513,Buffaloes,1,10,0,-1
53517,Buffaloes,2,10,0,-1
53519,Goats,3,0,1,270
53520,Goats,2,0,1,90
53522,Goats,2,0,1,60
53526,Goats,3,0,1,300
53527,Goats,2,0,1,365
53533,Goats,2,0,1,365
53533,"Poultry (chickens, ducks, pigeon)",2,0,1,90
53534,Goats,4,0,1,365
53534,"Poultry (chickens, ducks, pigeon)",2,0,1,90
53536,Cows/Oxen,1,1,0,-1
53536,Goats,2,1,0,-1
53538,Buffaloes,1,10,0,-1
53538,Goats,1,0,1,365
53539,Buffaloes,3,3,0,-1
53540,Goats,1,0,1,365
53550,Cows/Oxen,1,1,0,-1
53550,Goats,1,1,0,-1
53553,Cows/Oxen,1,1,0,-1
53558,Buffaloes,2,2,0,-1
53558,Goats,3,2,0,-1
53560,Buffaloes,1,1,0,-1
53560,Goats,1,1,0,-1
53561,Buffaloes,1,1,0,-1
53562,Goats,2,0,1,365
53562,"Poultry (chickens, ducks, pigeon)",5,0,1,365
53563,Goats,2,0,1,365
53563,"Poultry (chickens, ducks, pigeon)",2,0,1,365
53565,Cows/Oxen,1,6,0,-1
53565,"Poultry (chickens, ducks, pigeon)",2,0,1,365
53566,Cows/Oxen,1,10,0,-1
53570,Goats,2,0,1,365
53572,Goats,1,0,1,365
53573,Goats,1,0,1,365
53576,"Poultry (chickens, ducks, pigeon)",1,0,1,365
53577,"Poultry (chickens, ducks, pigeon)",1,0,1,365
53580,"Poultry (chickens, ducks, pigeon)",2,0,1,365
53584,"Poultry (chickens, ducks, pigeon)",1,0,1,365
53586,Goats,1,0,1,365
53588,Cows/Oxen,1,6,1,180
53588,Goats,2,2,1,365
53589,Goats,4,0,1,365
53589,"Poultry (chickens, ducks, pigeon)",1,0,1,180
53591,Cows/Oxen,1,2,1,180
53593,Cows/Oxen,1,2,0,-1
53593,Goats,1,2,0,-1
53594,Cows/Oxen,1,5,0,-1
53594,Goats,5,0,1,365
53595,Goats,2,0,1,365
53596,Cows/Oxen,1,3,0,-1
53597,Cows/Oxen,1,8,0,-1
53597,Goats,1,0,1,30
53598,Cows/Oxen,1,75,0,-1
53598,Buffaloes,2,75,0,-1
53599,Cows/Oxen,1,5,0,-1
53599,Goats,1,0,1,365
53600,Cows/Oxen,2,1,1,180
53602,Cows/Oxen,1,5,0,-1
53602,Goats,3,0,1,365
53605,Cows/Oxen,2,15,0,-1
53607,Cows/Oxen,1,2,1,120
53609,Buffaloes,2,15,0,-1
53610,Cows/Oxen,2,50,0,-1
53611,Cows/Oxen,2,2,0,-1
53612,Goats,5,2,0,-1
53613,Cows/Oxen,1,300,0,-1
53616,Goats,2,1,1,200
53623,Goats,3,0,1,365
53625,Goats,3,0,1,365
53626,Buffaloes,1,6,0,-1
53626,Goats,2,0,1,365
53629,Cows/Oxen,1,5,0,-1
53629,Goats,4,0,1,180
53631,Goats,1,0,1,180
53632,Cows/Oxen,1,2,0,-1
53634,Cows/Oxen,4,8,1,120
53634,Goats,2,0,1,250
53637,Buffaloes,1,50,0,-1
53638,Goats,1,0,1,365
53639,Buffaloes,1,25,0,-1
53642,Cows/Oxen,1,8,1,365
53644,Cows/Oxen,2,25,0,-1
53644,Buffaloes,3,25,0,-1
53644,Goats,1,0,1,365
53644,"Poultry (chickens, ducks, pigeon)",2,0,1,365
53645,Cows/Oxen,2,10,0,-1
53645,Buffaloes,2,10,0,-1
53645,Goats,3,0,1,365
53645,"Poultry (chickens, ducks, pigeon)",7,0,1,365
53646,Cows/Oxen,1,1,1,120
53646,"Poultry (chickens, ducks, pigeon)",2,0,1,365
53650,Goats,3,0,1,365
53653,"Poultry (chickens, ducks, pigeon)",12,0,1,365
53655,Cows/Oxen,3,8,0,-1
53655,Buffaloes,2,8,0,-1
53655,Goats,3,0,1,365
53655,"Poultry (chickens, ducks, pigeon)",12,0,1,365
53656,Buffaloes,1,1,0,-1
53656,"Poultry (chickens, ducks, pigeon)",2,0,1,365
53660,Goats,3,0,1,365
53661,"Poultry (chickens, ducks, pigeon)",2,0,1,365
53662,"Poultry (chickens, ducks, pigeon)",2,0,1,365
53668,Goats,1,0,1,365
53668,"Poultry (chickens, ducks, pigeon)",1,0,1,365
53670,Goats,1,0,1,365
53671,Goats,2,0,1,365
53671,"Poultry (chickens, ducks, pigeon)",2,0,1,365
53676,"Poultry (chickens, ducks, pigeon)",2,0,1,365
53677,"Poultry (chickens, ducks, pigeon)",2,0,1,365
53678,"Poultry (chickens, ducks, pigeon)",2,0,1,365
53679,Cows/Oxen,2,6,0,-1
53679,Goats,2,6,0,-1
53681,Goats,2,0,1,365
53681,"Poultry (chickens, ducks, pigeon)",2,0,1,365
53682,Goats,2,0,1,365
53682,"Poultry (chickens, ducks, pigeon)",2,0,1,365
53683,Buffaloes,2,25,0,-1
53683,Goats,1,25,0,-1
53683,"Poultry (chickens, ducks, pigeon)",1,0,1,365
53684,Cows/Oxen,2,25,1,180
53685,Buffaloes,2,100,0,-1
53689,Goats,2,0,1,365
53691,Buffaloes,1,100,0,-1
53691,Goats,1,2,0,-1
53692,Goats,1,2,0,-1
53700,Goats,1,2,1,180
53704,Goats,1,4,1,150
53705,Goats,1,2,0,-1
53711,Cows/Oxen,3,3,1,90
53711,Goats,3,2,1,365
53713,"Poultry (chickens, ducks, pigeon)",2,0,1,365
53718,Goats,2,0,1,365
53719,Cows/Oxen,1,5,0,-1
53721,Goats,3,10,0,-1
53722,Cows/Oxen,1,10,0,-1
53722,Goats,2,5,0,-1
53724,Goats,4,0,1,200
53726,Goats,2,8,1,365
53727,Cows/Oxen,2,6,0,-1
53729,Goats,1,5,0,-1
53737,Goats,2,5,0,-1
53739,Goats,1,0,1,365
53743,Cows/Oxen,1,2,0,-1
53744,Cows/Oxen,2,100,0,-1
53748,Cows/Oxen,1,15,0,-1
53750,Goats,2,1,1,365
53751,Goats,2,1,1,365
53752,Goats,1,0,1,365
53753,Goats,1,1,1,150
53755,Goats,2,0,1,365
53757,Goats,1,0,1,365
53759,Goats,1,0,1,365
53760,Goats,2,0,1,365
53762,Goats,2,1,0,-1
53766,Goats,6,1,0,-1
53767,Goats,1,0,1,365
53768,Goats,1,0,1,365
53770,Buffaloes,2,4,0,-1
53770,Goats,3,4,0,-1
53773,Buffaloes,1,1,0,-1
53775,Cows/Oxen,1,3,0,-1
53777,Cows/Oxen,2,1,0,-1
53778,Buffaloes,1,1,0,-1
53779,Buffaloes,1,1,0,-1
53782,Goats,1,0,1,365
53786,Buffaloes,1,1,0,-1
53787,Buffaloes,1,1,0,-1
53789,Buffaloes,1,70,0,-1
53790,Buffaloes,1,1,0,-1
53792,Buffaloes,1,2,0,-1
53793,Buffaloes,1,1,0,-1
53801,Goats,1,0,1,365
53807,Cows/Oxen,1,0,1,240
53808,Cows/Oxen,1,0,1,240
53808,Goats,1,0,1,360
53810,Buffaloes,1,0,1,240
53811,Cows/Oxen,1,5,0,-1
53815,Cows/Oxen,2,2,0,-1
53817,Cows/Oxen,3,4,0,-1
53818,Cows/Oxen,1,2,0,-1
53818,Buffaloes,2,2,0,-1
53819,Cows/Oxen,2,2,0,-1
53820,Cows/Oxen,2,3,0,-1
53822,Goats,1,0,1,365
53823,Cows/Oxen,1,3,0,-1
53825,Cows/Oxen,1,3,0,-1
53830,Goats,2,0,1,365
53831,Goats,1,0,1,365
53832,Goats,2,0,1,365
53835,Goats,3,0,1,365
53835,"Poultry (chickens, ducks, pigeon)",2,0,1,365
53836,Goats,1,0,1,365
53836,"Poultry (chickens, ducks, pigeon)",1,0,1,60
53838,Cows/Oxen,1,3,0,-1
53838,Goats,3,0,1,365
53841,Cows/Oxen,1,2,1,180
53841,Goats,4,0,1,365
53842,Cows/Oxen,1,2,1,180
53842,Goats,1,0,1,365
53842,"Poultry (chickens, ducks, pigeon)",2,0,1,30
53843,Cows/Oxen,2,4,1,90
53843,Goats,4,1,1,180
53846,Goats,2,0,1,240
53850,Cows/Oxen,2,8,0,-1
53858,Cows/Oxen,2,10,0,-1
53869,Buffaloes,1,10,0,-1
53871,Goats,1,0,1,200
53872,Cows/Oxen,1,10,0,-1
53872,Goats,2,0,1,365
53875,Goats,2,0,1,300
53876,Goats,1,2,1,180
53877,Cows/Oxen,1,8,0,-1
53879,Cows/Oxen,3,2,0,-1
53882,Goats,1,2,1,180
53884,Goats,2,0,1,365
53885,Cows/Oxen,2,6,0,-1
53885,Goats,2,2,0,-1
53887,Cows/Oxen,2,10,0,-1
53887,Goats,5,10,0,-1
53887,"Poultry (chickens, ducks, pigeon)",2,5,0,-1
53889,Cows/Oxen,2,5,0,-1
53889,Goats,2,5,0,-1
53890,Goats,2,2,0,-1
53890,"Poultry (chickens, ducks, pigeon)",2,2,1,365
53891,Goats,1,2,1,60
53892,Goats,3,0,1,365
53892,"Poultry (chickens, ducks, pigeon)",3,0,1,365
53895,Goats,1,2,1,180
53897,Goats,1,5,1,240
53902,Cows/Oxen,2,15,1,120
53902,"Poultry (chickens, ducks, pigeon)",1,0,1,365
53905,Buffaloes,2,18,1,120
53908,Buffaloes,2,2,0,-1
53909,Goats,1,0,1,365
53910,Cows/Oxen,2,5,0,-1
53914,Buffaloes,3,50,0,-1
53915,Goats,1,12,0,-1
53920,Cows/Oxen,1,0,1,365
53920,Goats,2,0,1,365
53923,Buffaloes,2,0,1,120
53923,Goats,1,0,1,365
53924,Buffaloes,1,19,0,-1
53926,Goats,2,1,1,10
53928,Goats,1,0,1,180
53932,Cows/Oxen,5,2,0,-1
53935,Goats,1,0,1,365
53939,Goats,2,2,1,365
53940,Cows/Oxen,2,15,0,-1
53942,Goats,2,0,1,365
53946,Cows/Oxen,1,25,0,-1
53949,Cows/Oxen,1,15,0,-1
53951,Goats,1,0,1,180
53951,"Poultry (chickens, ducks, pigeon)",1,0,1,365
53952,Cows/Oxen,1,3,0,-1
53952,Goats,1,3,0,-1
53952,"Poultry (chickens, ducks, pigeon)",1,0,1,90
53954,Cows/Oxen,2,2,0,-1
53955,Goats,4,0,1,365
53957,Goats,1,0,1,365
53958,Cows/Oxen,1,15,0,-1
53958,Goats,1,1,1,180
53961,Cows/Oxen,2,4,0,-1
53967,Goats,1,0,1,60
53969,Goats,1,0,1,60
53972,Goats,3,1,1,180
53979,Cows/Oxen,1,500,0,-1
53983,Cows/Oxen,1,1,0,-1
53986,Cows/Oxen,1,5,0,-1
53995,Goats,1,0,1,365
53997,Goats,3,5,0,-1
54001,Goats,2,3,1,240
54002,Cows/Oxen,1,2,0,-1
54003,Goats,1,0,1,240
54006,Buffaloes,1,15,1,240
54008,Cows/Oxen,1,0,1,240
54010,Goats,1,2,1,240
54011,Buffaloes,1,15,1,120
54012,Cows/Oxen,2,2,0,-1
54013,Cows/Oxen,2,5,0,-1
54015,Buffaloes,2,10,0,-1
54016,Buffaloes,1,2,0,-1
54016,Goats,2,0,1,240
54017,Buffaloes,2,7,0,-1
54017,Goats,1,0,1,240
54019,Cows/Oxen,1,10,1,240
54019,Goats,3,0,1,240
54020,Buffaloes,1,14,0,-1
54022,Goats,3,0,1,365
54023,Goats,3,0,1,240
54025,Goats,4,0,1,365
54026,Goats,3,0,1,365
54027,Goats,4,0,1,365
54029,Buffaloes,1,5,0,-1
54031,Goats,4,0,1,365
54032,Cows/Oxen,2,3,0,-1
54032,Goats,3,3,0,-1
54035,Goats,4,0,1,180
54036,Buffaloes,2,3,0,-1
54036,Goats,1,3,0,-1
54037,Buffaloes,1,2,0,-1
54037,Goats,2,2,1,180
54038,Buffaloes,2,2,0,-1
54038,Goats,6,2,1,90
54041,Cows/Oxen,2,1,0,-1
54042,Cows/Oxen,2,1,0,-1
54043,Goats,1,0,1,365
54045,Buffaloes,2,7,0,-1
54045,Goats,4,7,0,-1
54046,Cows/Oxen,2,2,0,-1
54046,Goats,1,0,1,365
54047,Goats,1,0,1,365
54049,Cows/Oxen,2,10,0,-1
54049,Goats,4,0,1,365
54057,Buffaloes,1,0,1,180
54058,Buffaloes,1,8,0,-1
54062,Goats,2,0,1,260
54063,Cows/Oxen,1,5,0,-1
54067,Cows/Oxen,1,0,1,180
54067,Goats,1,0,1,280
54068,Cows/Oxen,2,3,0,-1
54069,Goats,1,0,1,280
54070,Cows/Oxen,1,0,1,180
54070,Goats,1,0,1,365
54071,Goats,2,0,1,365
54072,Goats,3,0,1,365
54074,Cows/Oxen,2,30,0,-1
54076,Goats,1,0,1,365
54081,Cows/Oxen,2,50,1,100
54082,Cows/Oxen,1,12,1,150
54083,Cows/Oxen,1,12,0,-1
